name_tmc,from_node_id_tmc,to_node_id_tmc,bearing_angle_tmc,geometry_tmc,name_base,link_id_base,from_node_id_base,to_node_id_base,geometry_base,geometry_tmc_base,distance
23701BA,20062,20110,255.44356186854077,"LINESTRING (-111.994804 33.686499, -112.005539 33.684179)",East Deer Valley Road,1079,90080,906,"LINESTRING (-111.9948814 33.6865652, -111.9949917 33.6865655, -111.9954545 33.6865549, -111.995625 33.6865425, -111.9960021 33.6865159, -111.9963211 33.6864763, -111.996765 33.6864095, -111.997143 33.6863368, -111.9976194 33.6862322, -111.9979533 33.6861445, -111.9984547 33.6859981, -111.9989678 33.6858163, -111.9996693 33.6855247, -112.0004157 33.6851876)","MULTILINESTRING ((-111.994804 33.686499, -112.005539 33.684179), (-111.9948814 33.6865652, -111.9949917 33.6865655, -111.9954545 33.6865549, -111.995625 33.6865425, -111.9960021 33.6865159, -111.9963211 33.6864763, -111.996765 33.6864095, -111.997143 33.6863368, -111.9976194 33.6862322, -111.9979533 33.6861445, -111.9984547 33.6859981, -111.9989678 33.6858163, -111.9996693 33.6855247, -112.0004157 33.6851876))",0.00025705037111712503
23701BA,20062,20110,255.44356186854077,"LINESTRING (-111.994804 33.686499, -112.005539 33.684179)",East Deer Valley Road,1081,1638,3000,"LINESTRING (-112.0005196 33.68515, -112.0010629 33.6849467, -112.0013506 33.6848545, -112.0016349 33.6847699, -112.002205 33.6846169, -112.002376 33.6845823)","MULTILINESTRING ((-111.994804 33.686499, -112.005539 33.684179), (-112.0005196 33.68515, -112.0010629 33.6849467, -112.0013506 33.6848545, -112.0016349 33.6847699, -112.002205 33.6846169, -112.002376 33.6845823))",0.00020822664514605485
23701BA,20062,20110,255.44356186854077,"LINESTRING (-111.994804 33.686499, -112.005539 33.684179)",East Deer Valley Road,3542,2999,2998,"LINESTRING (-112.0032336 33.684422, -112.0034622 33.6843846, -112.0039033 33.6843175, -112.0040123 33.6843051, -112.0041154 33.684293)","MULTILINESTRING ((-111.994804 33.686499, -112.005539 33.684179), (-112.0032336 33.684422, -112.0034622 33.6843846, -112.0039033 33.6843175, -112.0040123 33.6843051, -112.0041154 33.684293))",0.00024367533414995117
23701BA,20062,20110,255.44356186854077,"LINESTRING (-111.994804 33.686499, -112.005539 33.684179)",East Deer Valley Road,3543,2998,90125,"LINESTRING (-112.0041154 33.684293, -112.0041782 33.6842841, -112.0046108 33.6842557, -112.0049276 33.6842425, -112.0050843 33.6842379)","MULTILINESTRING ((-111.994804 33.686499, -112.005539 33.684179), (-112.0041154 33.684293, -112.0041782 33.6842841, -112.0046108 33.6842557, -112.0049276 33.6842425, -112.0050843 33.6842379))",0.0001454480251339001
23701BA,20062,20110,255.44356186854077,"LINESTRING (-111.994804 33.686499, -112.005539 33.684179)",East Deer Valley Road,3545,90125,3651,"LINESTRING (-112.0052473 33.6842328, -112.0054015 33.6842337, -112.0068947 33.6842243)","MULTILINESTRING ((-111.994804 33.686499, -112.005539 33.684179), (-112.0052473 33.6842328, -112.0054015 33.6842337, -112.0068947 33.6842243))",0.0
23908BA,20253,20252,359.6455099677449,"LINESTRING (-112.151874 33.647313, -112.151928 33.654578)",North 43rd Avenue,1236,2277,92,"LINESTRING (-112.1518925 33.6478699, -112.1518939 33.6487982)","MULTILINESTRING ((-112.151874 33.647313, -112.151928 33.654578), (-112.1518925 33.6478699, -112.1518939 33.6487982))",1.3355764183105867e-05
23908BA,20253,20252,359.6455099677449,"LINESTRING (-112.151874 33.647313, -112.151928 33.654578)",North 43rd Avenue,1238,92,410,"LINESTRING (-112.1518939 33.6487982, -112.1519098 33.6502449)","MULTILINESTRING ((-112.151874 33.647313, -112.151928 33.654578), (-112.1518939 33.6487982, -112.1519098 33.6502449))",1.1330040836243864e-05
23908BA,20253,20252,359.6455099677449,"LINESTRING (-112.151874 33.647313, -112.151928 33.654578)",North 43rd Avenue,1240,410,227,"LINESTRING (-112.1519098 33.6502449, -112.1519155 33.6516827)","MULTILINESTRING ((-112.151874 33.647313, -112.151928 33.654578), (-112.1519098 33.6502449, -112.1519155 33.6516827))",1.1577360675916094e-05
23908BA,20253,20252,359.6455099677449,"LINESTRING (-112.151874 33.647313, -112.151928 33.654578)",North 43rd Avenue,1242,227,2631,"LINESTRING (-112.1519155 33.6516827, -112.1519224 33.6527661, -112.1519235 33.6529348, -112.1519252 33.6535373, -112.1519256 33.6536576)","MULTILINESTRING ((-112.151874 33.647313, -112.151928 33.654578), (-112.1519155 33.6516827, -112.1519224 33.6527661, -112.1519235 33.6529348, -112.1519252 33.6535373, -112.1519256 33.6536576))",8.258647344894951e-06
23908BA,20253,20252,359.6455099677449,"LINESTRING (-112.151874 33.647313, -112.151928 33.654578)",North 43rd Avenue,2658,2631,2632,"LINESTRING (-112.1519256 33.6536576, -112.1519261 33.6538162, -112.1519271 33.6540928)","MULTILINESTRING ((-112.151874 33.647313, -112.151928 33.654578), (-112.1519256 33.6536576, -112.1519261 33.6538162, -112.1519271 33.6540928))",3.6275974112084983e-06
23908BA,20253,20252,359.6455099677449,"LINESTRING (-112.151874 33.647313, -112.151928 33.654578)",North 43rd Avenue,2660,2632,183,"LINESTRING (-112.1519271 33.6540928, -112.1519282 33.6544166, -112.1519308 33.6545866)","MULTILINESTRING ((-112.151874 33.647313, -112.151928 33.654578), (-112.1519271 33.6540928, -112.1519282 33.6544166, -112.1519308 33.6545866))",1.3996309899080818e-06
23911BA,20256,20255,0.5854119817951187,"LINESTRING (-112.186368 33.647171, -112.186280 33.654340)",North 59th Avenue,1836,104,2310,"LINESTRING (-112.1863857 33.6471655, -112.1863832 33.6473142, -112.18638 33.6476185)","MULTILINESTRING ((-112.186368 33.647171, -112.186280 33.654340), (-112.1863857 33.6471655, -112.1863832 33.6473142, -112.18638 33.6476185))",1.6956513046608166e-05
23911BA,20256,20255,0.5854119817951187,"LINESTRING (-112.186368 33.647171, -112.186280 33.654340)",North 59th Avenue,592,2310,91,"LINESTRING (-112.18638 33.6476185, -112.1863697 33.6485862)","MULTILINESTRING ((-112.186368 33.647171, -112.186280 33.654340), (-112.18638 33.6476185, -112.1863697 33.6485862))",1.7931546039021038e-05
23911BA,20256,20255,0.5854119817951187,"LINESTRING (-112.186368 33.647171, -112.186280 33.654340)",North 59th Avenue,596,1539,105,"LINESTRING (-112.186361 33.6489899, -112.1863423 33.6504855)","MULTILINESTRING ((-112.186368 33.647171, -112.186280 33.654340), (-112.186361 33.6489899, -112.1863423 33.6504855))",1.5250198733294593e-05
23911BA,20256,20255,0.5854119817951187,"LINESTRING (-112.186368 33.647171, -112.186280 33.654340)",North 59th Avenue,598,105,2654,"LINESTRING (-112.1863423 33.6504855, -112.186332 33.6515037, -112.1863317 33.6515341, -112.1863311 33.6515852, -112.1863238 33.6523085, -112.1863226 33.6524586)","MULTILINESTRING ((-112.186368 33.647171, -112.186280 33.654340), (-112.1863423 33.6504855, -112.186332 33.6515037, -112.1863317 33.6515341, -112.1863311 33.6515852, -112.1863238 33.6523085, -112.1863226 33.6524586))",1.5567912969866667e-05
23911BA,20256,20255,0.5854119817951187,"LINESTRING (-112.186368 33.647171, -112.186280 33.654340)",North 59th Avenue,601,1541,3178,"LINESTRING (-112.1863158 33.6528862, -112.1862536 33.6529575, -112.1862281 33.6533404, -112.1862265 33.6534898)","MULTILINESTRING ((-112.186368 33.647171, -112.186280 33.654340), (-112.1863158 33.6528862, -112.1862536 33.6529575, -112.1862281 33.6533404, -112.1862265 33.6534898))",5.671236727113519e-07
23911BA,20256,20255,0.5854119817951187,"LINESTRING (-112.186368 33.647171, -112.186280 33.654340)",North 59th Avenue,2734,2656,90086,"LINESTRING (-112.1862251 33.6536221, -112.1862189 33.6541933, -112.1862196 33.6542859)","MULTILINESTRING ((-112.186368 33.647171, -112.186280 33.654340), (-112.1862251 33.6536221, -112.1862189 33.6541933, -112.1862196 33.6542859))",6.105948148801066e-05
23952BA,34093,20245,90.08290965644659,"LINESTRING (-112.181666 33.654355, -112.177571 33.654350)",West Union Hills Drive,2761,90042,2659,"LINESTRING (-112.1816899 33.6543319, -112.1809058 33.6543394)","MULTILINESTRING ((-112.181666 33.654355, -112.177571 33.654350), (-112.1816899 33.6543319, -112.1809058 33.6543394))",1.8453638696381273e-05
23952BA,34093,20245,90.08290965644659,"LINESTRING (-112.181666 33.654355, -112.177571 33.654350)",West Union Hills Drive,2755,2659,2660,"LINESTRING (-112.1809058 33.6543394, -112.1807404 33.6543422)","MULTILINESTRING ((-112.181666 33.654355, -112.177571 33.654350), (-112.1809058 33.6543394, -112.1807404 33.6543422))",1.3602645947170785e-05
23952BA,34093,20245,90.08290965644659,"LINESTRING (-112.181666 33.654355, -112.177571 33.654350)",,2779,2660,1060,"LINESTRING (-112.1807404 33.6543422, -112.1805851 33.6544055, -112.1802914 33.6544113, -112.1802472 33.6544252, -112.1802198 33.6544455, -112.1802146 33.6544864)","MULTILINESTRING ((-112.181666 33.654355, -112.177571 33.654350), (-112.1807404 33.6543422, -112.1805851 33.6544055, -112.1802914 33.6544113, -112.1802472 33.6544252, -112.1802198 33.6544455, -112.1802146 33.6544864))",0.0
23952BA,34093,20245,90.08290965644659,"LINESTRING (-112.181666 33.654355, -112.177571 33.654350)",West Union Hills Drive,610,2660,1037,"LINESTRING (-112.1807404 33.6543422, -112.1792983 33.6543629)","MULTILINESTRING ((-112.181666 33.654355, -112.177571 33.654350), (-112.1807404 33.6543422, -112.1792983 33.6543629))",5.741035367729259e-07
23952BA,34093,20245,90.08290965644659,"LINESTRING (-112.181666 33.654355, -112.177571 33.654350)",West Union Hills Drive,611,1037,2661,"LINESTRING (-112.1792983 33.6543629, -112.1788796 33.6543657, -112.1780842 33.6543708)","MULTILINESTRING ((-112.181666 33.654355, -112.177571 33.654350), (-112.1792983 33.6543629, -112.1788796 33.6543657, -112.1780842 33.6543708))",1.1496924678623533e-05
23952BA,34093,20245,90.08290965644659,"LINESTRING (-112.181666 33.654355, -112.177571 33.654350)",West Union Hills Drive,2769,2661,90041,"LINESTRING (-112.1780842 33.6543708, -112.1776981 33.6543733, -112.1775976 33.654374)","MULTILINESTRING ((-112.181666 33.654355, -112.177571 33.654350), (-112.1780842 33.6543708, -112.1776981 33.6543733, -112.1775976 33.654374))",2.0971018566597312e-05
24016BA,20275,20069,0.23109866866076345,"LINESTRING (-112.186734 33.673459, -112.186688 33.682949)",North 59th Avenue,3658,108,3332,"LINESTRING (-112.1866716 33.6725697, -112.18667 33.6726173, -112.1866541 33.6750741)","MULTILINESTRING ((-112.186734 33.673459, -112.186688 33.682949), (-112.1866716 33.6725697, -112.18667 33.6726173, -112.1866541 33.6750741))",6.944588772623651e-05
24016BA,20275,20069,0.23109866866076345,"LINESTRING (-112.186734 33.673459, -112.186688 33.682949)",North 59th Avenue,3665,1400,109,"LINESTRING (-112.1866534 33.6754321, -112.186652 33.6755342)","MULTILINESTRING ((-112.186734 33.673459, -112.186688 33.682949), (-112.1866534 33.6754321, -112.186652 33.6755342))",7.103514022410433e-05
24016BA,20275,20069,0.23109866866076345,"LINESTRING (-112.186734 33.673459, -112.186688 33.682949)",North 59th Avenue,3666,109,1360,"LINESTRING (-112.186652 33.6755342, -112.1866391 33.6763753)","MULTILINESTRING ((-112.186734 33.673459, -112.186688 33.682949), (-112.186652 33.6755342, -112.1866391 33.6763753))",8.002773011811253e-05
24017BA,20315,20069,72.27537421812679,"LINESTRING (-112.191802 33.681589, -112.186688 33.682949)",Agua Fria Freeway,3937,634,635,"LINESTRING (-112.1940721 33.6681579, -112.192759 33.6681574, -112.1915185 33.6681368, -112.1903848 33.6681145, -112.1889854 33.668087, -112.1871457 33.6680679, -112.1864723 33.668075, -112.1858315 33.6680784, -112.1848687 33.6681068, -112.1832564 33.6681543, -112.1810447 33.6682195, -112.1802672 33.6682334, -112.179182 33.6682334, -112.1789042 33.6682349)","MULTILINESTRING ((-112.191802 33.681589, -112.186688 33.682949), (-112.1940721 33.6681579, -112.192759 33.6681574, -112.1915185 33.6681368, -112.1903848 33.6681145, -112.1889854 33.668087, -112.1871457 33.6680679, -112.1864723 33.668075, -112.1858315 33.6680784, -112.1848687 33.6681068, -112.1832564 33.6681543, -112.1810447 33.6682195, -112.1802672 33.6682334, -112.179182 33.6682334, -112.1789042 33.6682349))",0.013445638342328254
24023BA,20254,20247,358.44524553598495,"LINESTRING (-112.168839 33.654415, -112.169078 33.661744)",North 51st Avenue,2671,2030,2641,"LINESTRING (-112.1688434 33.6545036, -112.168845 33.6546673, -112.168871 33.6551293, -112.1688787 33.6552663)","MULTILINESTRING ((-112.168839 33.654415, -112.169078 33.661744), (-112.1688434 33.6545036, -112.168845 33.6546673, -112.168871 33.6551293, -112.1688787 33.6552663))",0.0
24023BA,20254,20247,358.44524553598495,"LINESTRING (-112.168839 33.654415, -112.169078 33.661744)",North 51st Avenue,1126,2641,113,"LINESTRING (-112.1688787 33.6552663, -112.1688819 33.6553231, -112.168887 33.6554145, -112.168932 33.6564727)","MULTILINESTRING ((-112.168839 33.654415, -112.169078 33.661744), (-112.1688787 33.6552663, -112.1688819 33.6553231, -112.168887 33.6554145, -112.168932 33.6564727))",2.00113414431106e-05
24023BA,20254,20247,358.44524553598495,"LINESTRING (-112.168839 33.654415, -112.169078 33.661744)",North 51st Avenue,1128,113,449,"LINESTRING (-112.168932 33.6564727, -112.1689601 33.6572161, -112.1689689 33.6576513)","MULTILINESTRING ((-112.168839 33.654415, -112.169078 33.661744), (-112.168932 33.6564727, -112.1689601 33.6572161, -112.1689689 33.6576513))",2.6610697648545726e-05
24023BA,20254,20247,358.44524553598495,"LINESTRING (-112.168839 33.654415, -112.169078 33.661744)",North 51st Avenue,1130,449,142,"LINESTRING (-112.1689689 33.6576513, -112.1689957 33.6584978)","MULTILINESTRING ((-112.168839 33.654415, -112.169078 33.661744), (-112.1689689 33.6576513, -112.1689957 33.6584978))",2.3944718497334108e-05
24023BA,20254,20247,358.44524553598495,"LINESTRING (-112.168839 33.654415, -112.169078 33.661744)",North 51st Avenue,1132,142,1029,"LINESTRING (-112.1689957 33.6584978, -112.1690263 33.659481)","MULTILINESTRING ((-112.168839 33.654415, -112.169078 33.661744), (-112.1689957 33.6584978, -112.1690263 33.659481))",2.3080077690991037e-05
24023BA,20254,20247,358.44524553598495,"LINESTRING (-112.168839 33.654415, -112.169078 33.661744)",North 51st Avenue,1134,1029,126,"LINESTRING (-112.1690263 33.659481, -112.1690467 33.6599335)","MULTILINESTRING ((-112.168839 33.654415, -112.169078 33.661744), (-112.1690263 33.659481, -112.1690467 33.6599335))",2.2875593594437137e-05
24023BA,20254,20247,358.44524553598495,"LINESTRING (-112.168839 33.654415, -112.169078 33.661744)",North 51st Avenue,1136,126,1062,"LINESTRING (-112.1690467 33.6599335, -112.1690639 33.6606763)","MULTILINESTRING ((-112.168839 33.654415, -112.169078 33.661744), (-112.1690467 33.6599335, -112.1690639 33.6606763))",2.0706880675746556e-05
24023BA,20254,20247,358.44524553598495,"LINESTRING (-112.168839 33.654415, -112.169078 33.661744)",North 51st Avenue,1138,1062,893,"LINESTRING (-112.1690639 33.6606763, -112.1690993 33.661438, -112.1691011 33.6615641, -112.1691017 33.66161, -112.1691042 33.6617902)","MULTILINESTRING ((-112.168839 33.654415, -112.169078 33.661744), (-112.1690639 33.6606763, -112.1690993 33.661438, -112.1691011 33.6615641, -112.1691017 33.66161, -112.1691042 33.6617902))",2.5332483333454708e-05
24086BA,20257,20337,88.99495851610607,"LINESTRING (-112.160328 33.639179, -112.151818 33.639303)",West Bell Road,1141,1300,2252,"LINESTRING (-112.1604533 33.6390925, -112.1578505 33.6391364, -112.1577595 33.6391379)","MULTILINESTRING ((-112.160328 33.639179, -112.151818 33.639303), (-112.1604533 33.6390925, -112.1578505 33.6391364, -112.1577595 33.6391379))",8.242156069824746e-05
24086BA,20257,20337,88.99495851610607,"LINESTRING (-112.160328 33.639179, -112.151818 33.639303)",West Bell Road,1142,2252,1404,"LINESTRING (-112.1577595 33.6391379, -112.1577324 33.6391384, -112.1568046 33.6391541, -112.1566699 33.6391564)","MULTILINESTRING ((-112.160328 33.639179, -112.151818 33.639303), (-112.1577595 33.6391379, -112.1577324 33.6391384, -112.1568046 33.6391541, -112.1566699 33.6391564))",7.650950369438313e-05
24086BA,20257,20337,88.99495851610607,"LINESTRING (-112.160328 33.639179, -112.151818 33.639303)",West Bell Road,1803,1301,1302,"LINESTRING (-112.1561348 33.6391654, -112.1554612 33.6391798)","MULTILINESTRING ((-112.160328 33.639179, -112.151818 33.639303), (-112.1561348 33.6391654, -112.1554612 33.6391798))",7.426189276803472e-05
24086BA,20257,20337,88.99495851610607,"LINESTRING (-112.160328 33.639179, -112.151818 33.639303)",West Bell Road,1804,1302,2255,"LINESTRING (-112.1554612 33.6391798, -112.1549802 33.6391874, -112.1545615 33.639194, -112.154424 33.6391961)","MULTILINESTRING ((-112.160328 33.639179, -112.151818 33.639303), (-112.1554612 33.6391798, -112.1549802 33.6391874, -112.1545615 33.639194, -112.154424 33.6391961))",6.981182671575389e-05
24086BA,20257,20337,88.99495851610607,"LINESTRING (-112.160328 33.639179, -112.151818 33.639303)",West Bell Road,1784,2255,2256,"LINESTRING (-112.154424 33.6391961, -112.1538917 33.6392042)","MULTILINESTRING ((-112.160328 33.639179, -112.151818 33.639303), (-112.154424 33.6391961, -112.1538917 33.6392042))",6.88855249170742e-05
24086BA,20257,20337,88.99495851610607,"LINESTRING (-112.160328 33.639179, -112.151818 33.639303)",West Bell Road,1806,2256,2257,"LINESTRING (-112.1538917 33.6392042, -112.1536518 33.6392079, -112.1531528 33.6392149, -112.152906 33.6392184)","MULTILINESTRING ((-112.160328 33.639179, -112.151818 33.639303), (-112.1538917 33.6392042, -112.1536518 33.6392079, -112.1531528 33.6392149, -112.152906 33.6392184))",6.837227205761265e-05
24086BA,20257,20337,88.99495851610607,"LINESTRING (-112.160328 33.639179, -112.151818 33.639303)",West Bell Road,1801,2257,90034,"LINESTRING (-112.152906 33.6392184, -112.1526516 33.639222, -112.1520162 33.639231, -112.1518211 33.6392337)","MULTILINESTRING ((-112.160328 33.639179, -112.151818 33.639303), (-112.152906 33.6392184, -112.1526516 33.639222, -112.1520162 33.639231, -112.1518211 33.6392337))",6.883933424811929e-05
24095BA,20155,20148,359.5304578333795,"LINESTRING (-112.134367 33.639604, -112.134443 33.647324)",North 35th Avenue,1636,2234,2235,"LINESTRING (-112.1344132 33.6403389, -112.1344136 33.6403866, -112.1344138 33.640417)","MULTILINESTRING ((-112.134367 33.639604, -112.134443 33.647324), (-112.1344132 33.6403389, -112.1344136 33.6403866, -112.1344138 33.640417))",3.890974305475957e-05
24095BA,20155,20148,359.5304578333795,"LINESTRING (-112.134367 33.639604, -112.134443 33.647324)",North 35th Avenue,1634,2236,1044,"LINESTRING (-112.1344161 33.6407173, -112.1344183 33.6410084, -112.134419 33.6410987)","MULTILINESTRING ((-112.134367 33.639604, -112.134443 33.647324), (-112.1344161 33.6407173, -112.1344183 33.6410084, -112.134419 33.6410987))",3.728353014782506e-05
