name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
West Union Hills Drive,3843,437495663,1946,3485,1,37.59869828,3,72.0,,secondary,4,"LINESTRING (-112.1326797 33.6546412, -112.1330859 33.6546444)",auto,1,0,,
West Union Hills Drive,3844,437495663,3485,1946,1,37.59869828,3,72.0,,secondary,4,"LINESTRING (-112.1330859 33.6546444, -112.1326797 33.6546412)",auto,1,0,,
North 56th Street,3845,437496668,1756,3146,1,74.45619246,2,,,secondary,4,"LINESTRING (-111.9599506 33.6742669, -111.9599495 33.6749365)",auto,0,0,,
North 56th Street,3846,437496669,3144,1756,1,41.67603213,4,,,secondary,4,"LINESTRING (-111.9599519 33.6738921, -111.9599506 33.6742669)",auto,0,0,,
North 56th Street,3847,437496670,3145,1572,1,42.00947998,4,,,secondary,4,"LINESTRING (-111.9601668 33.6746456, -111.9601674 33.6742678)",auto,0,0,,
North 56th Street,3848,437496671,3143,1755,1,93.67123198,4,,,secondary,4,"LINESTRING (-111.9599597 33.6716231, -111.959956 33.6724655)",auto,0,0,,
North 56th Street,3849,437496673,3147,1761,1,57.21179044,4,,,secondary,4,"LINESTRING (-111.9599652 33.6757239, -111.9599718 33.6760436, -111.959962 33.6762382)",auto,0,0,,
North 56th Street,3850,437496675,1752,3536,1,92.76562884,3,,,secondary,4,"LINESTRING (-111.9599185 33.6684132, -111.959948 33.6692471)",auto,0,0,,
North 56th Street,3851,437496677,3146,3147,1,87.57201488,3,,,secondary,4,"LINESTRING (-111.9599495 33.6749365, -111.9599491 33.6751403, -111.9599652 33.6757239)",auto,0,0,,
North 56th Street,3853,437496679,90071,3145,1,169.0076162,3,,,secondary,4,"LINESTRING (-111.960162 33.6761655, -111.96016 33.6760332, -111.9601668 33.6746456)",auto,0,0,,
North 23rd Avenue,3854,437502389,2758,414,1,53.89618237,3,,,secondary,4,"LINESTRING (-112.1086261 33.6760195, -112.1086261 33.6761352, -112.1086262 33.6764056, -112.1086262 33.6765042)",auto,1,0,,
North 23rd Avenue,3855,437502389,414,2758,1,53.89618237,2,,,secondary,4,"LINESTRING (-112.1086262 33.6765042, -112.1086262 33.6764056, -112.1086261 33.6761352, -112.1086261 33.6760195)",auto,1,0,,
North 27th Avenue,3856,437502390,2744,1629,1,53.69404133,3,,,secondary,4,"LINESTRING (-112.1174218 33.6716344, -112.1174111 33.6711516)",auto,0,0,,
North 27th Avenue,3857,437502391,3150,3149,1,10.541539,3,,,secondary,4,"LINESTRING (-112.1174447 33.6733599, -112.1174439 33.6732651)",auto,0,0,,
North 27th Avenue,3858,437502392,3149,1630,1,45.90210523,4,,,secondary,4,"LINESTRING (-112.1174439 33.6732651, -112.1174409 33.6728523)",auto,0,0,,
North 27th Avenue,3859,437502393,1624,90108,1,24.9301499,3,,,secondary,4,"LINESTRING (-112.117361 33.6680818, -112.1173598 33.6678576)",auto,0,0,,
North 27th Avenue,3860,437502394,1630,2744,1,135.4366801,2,,,secondary,4,"LINESTRING (-112.1174409 33.6728523, -112.1174333 33.6722651, -112.1174298 33.6719941, -112.1174218 33.6716344)",auto,0,0,,
North 27th Avenue,3861,437502395,1621,3148,1,30.75683825,3,,,secondary,4,"LINESTRING (-112.1173601 33.6673132, -112.1173595 33.6671801, -112.1173604 33.6670366)",auto,0,0,,
,3862,439783560,654,655,1,278.6167474,2,72.0,,motorway,1,"LINESTRING (-112.1238626 33.6684138, -112.1230759 33.6684076, -112.1226546 33.6683993, -112.121901 33.6683795, -112.1213332 33.6683737, -112.1208528 33.6683596)",auto,0,1,,
,3863,439783561,3284,3558,1,176.546928,2,72.0,,motorway,1,"LINESTRING (-112.1187857 33.6691688, -112.1196115 33.6691075, -112.1201959 33.6690803, -112.1206887 33.6690609)",auto,0,1,,
North Black Canyon Highway,3864,439786727,527,528,1,148.8075534,2,64.0,,secondary,4,"LINESTRING (-112.1153659 33.6372904, -112.1152522 33.6375537, -112.1151418 33.6377669, -112.1148748 33.6381296, -112.1147359 33.6382886, -112.1146136 33.6384657)",auto,0,0,,
,3865,439786732,529,528,1,159.4940947,2,,,motorway,1,"LINESTRING (-112.1155219 33.6372686, -112.1153604 33.6376296, -112.115223 33.637844, -112.1149655 33.6381655, -112.1147714 33.6383411, -112.1146136 33.6384657)",auto,0,1,,
,3866,444705720,146,1135,1,64.79491862,1,,,primary,3,"LINESTRING (-111.9763603 33.6826703, -111.976365 33.6828117, -111.9762641 33.6830487, -111.9762606 33.6830929, -111.9762659 33.6831297, -111.9762801 33.6831621, -111.9763101 33.683196, -111.9763385 33.6832174)",auto,0,1,,
,3867,444705721,1135,146,1,63.69497876,1,,,primary,3,"LINESTRING (-111.9763385 33.6832174, -111.9763208 33.6830708, -111.9764075 33.6828617, -111.9764163 33.6828146, -111.9764163 33.6827586, -111.9763986 33.6827174, -111.9763603 33.6826703)",auto,0,1,,
,3868,444705723,2967,3152,1,15.57563952,1,,,primary,3,"LINESTRING (-111.9773071 33.6784892, -111.9773897 33.6784482, -111.9774135 33.6784311, -111.9774393 33.6784049)",auto,0,1,,
,3869,444705723,3152,1132,1,16.18449742,1,,,primary,3,"LINESTRING (-111.9774393 33.6784049, -111.9774667 33.6783766, -111.9774925 33.6783347, -111.9775183 33.6782764)",auto,0,1,,
,3870,444705724,1580,2968,1,15.34106341,1,,,primary,3,"LINESTRING (-111.977509 33.6785017, -111.9774511 33.6785315, -111.9774135 33.6785516, -111.9773753 33.6785822)",auto,0,1,,
,3871,444705724,2968,3153,1,18.94300897,1,,,primary,3,"LINESTRING (-111.9773753 33.6785822, -111.9773478 33.6786242, -111.9773263 33.6786644, -111.9772972 33.6787391)",auto,0,1,,
,3872,444705730,2965,3152,1,75.86033758,1,,,primary,3,"LINESTRING (-111.9773183 33.6777355, -111.9773913 33.6779644, -111.9774033 33.6783057, -111.9774142 33.67835, -111.977433 33.6783913, -111.9774393 33.6784049)",auto,0,1,,
,3873,444705730,3152,1580,1,12.57322959,1,,,primary,3,"LINESTRING (-111.9774393 33.6784049, -111.9774632 33.6784449, -111.977509 33.6785017)",auto,0,1,,
,3874,444706523,2964,1007,1,108.2197223,1,,,primary,3,"LINESTRING (-111.9775184 33.6776896, -111.9776078 33.6775892, -111.9776345 33.6770976, -111.9776385 33.6770605, -111.9776469 33.6770266, -111.9776616 33.676996, -111.9776825 33.6769693, -111.9777103 33.6769439, -111.9777414 33.6769198, -111.977787 33.6768946, -111.977836 33.6768761, -111.9779054 33.676862)",auto,0,1,,
,3875,444706527,3156,1568,1,118.5636734,1,,,primary,3,"LINESTRING (-111.9773201 33.6756898, -111.9772236 33.6759536, -111.97719 33.676436, -111.9771836 33.676475, -111.9771755 33.6765055, -111.9771596 33.6765371, -111.977142 33.6765602, -111.9771058 33.6766015, -111.9770709 33.6766305, -111.9769859 33.6766738)",auto,0,1,,
North Tatum Boulevard,3877,444727554,90082,2963,1,44.73418367,3,72.0,,primary,3,"LINESTRING (-111.9773229 33.676861, -111.9773225 33.6769258, -111.9773207 33.6772633)",auto,0,0,,
North Tatum Boulevard,3879,444727556,90090,2960,1,123.7935205,3,72.0,,primary,3,"LINESTRING (-111.9775157 33.6766769, -111.9775161 33.6766171, -111.9775144 33.6755636)",auto,0,0,,
North Tatum Boulevard,3880,444728345,3159,3357,1,93.82636856,2,72.0,,primary,3,"LINESTRING (-111.9774186 33.6686928, -111.9774184 33.6688119, -111.9774172 33.6695366)",auto,1,0,,
North Tatum Boulevard,3881,444728345,3357,3159,1,93.82636856,3,72.0,,primary,3,"LINESTRING (-111.9774172 33.6695366, -111.9774184 33.6688119, -111.9774186 33.6686928)",auto,1,0,,
North Tatum Boulevard,3882,444728346,3159,3508,1,237.8607172,3,72.0,,primary,3,"LINESTRING (-111.9774186 33.6686928, -111.9775143 33.6685617, -111.977511 33.6668083, -111.9775063 33.666576)",auto,0,0,,
North Tatum Boulevard,3883,444728347,3158,1426,1,52.17392284,2,72.0,,primary,3,"LINESTRING (-111.9774147 33.6709924, -111.9773212 33.6711477, -111.9773187 33.6714432)",auto,0,0,,
North Tatum Boulevard,3884,444732871,3161,1950,1,43.9783035,3,72.0,,primary,3,"LINESTRING (-111.9774306 33.6564976, -111.9774279 33.6568931)",auto,1,0,,
North Tatum Boulevard,3885,444732871,1950,3161,1,43.9783035,3,72.0,,primary,3,"LINESTRING (-111.9774279 33.6568931, -111.9774306 33.6564976)",auto,1,0,,
North Tatum Boulevard,3886,444732876,3162,3161,1,33.9707171,3,72.0,,primary,3,"LINESTRING (-111.9774329 33.6561921, -111.9774306 33.6564976)",auto,1,0,,
North Tatum Boulevard,3887,444732876,3161,3162,1,33.9707171,3,72.0,,primary,3,"LINESTRING (-111.9774306 33.6564976, -111.9774329 33.6561921)",auto,1,0,,
North Tatum Boulevard,3888,444732882,3163,3356,1,102.1421856,2,72.0,,primary,3,"LINESTRING (-111.9774148 33.6586028, -111.9773368 33.6587699, -111.9773307 33.6595092)",auto,0,0,,
North Tatum Boulevard,3889,444732888,3160,1425,1,13.84862081,3,72.0,,primary,3,"LINESTRING (-111.977436 33.6557787, -111.9775174 33.6556742)",auto,0,0,,
North Tatum Boulevard,3890,444732895,3160,3642,1,10.89720108,3,72.0,,primary,3,"LINESTRING (-111.977436 33.6557787, -111.9774355 33.6558767)",auto,1,0,,
North Tatum Boulevard,3891,444732895,3642,3160,1,10.89720108,2,72.0,,primary,3,"LINESTRING (-111.9774355 33.6558767, -111.977436 33.6557787)",auto,1,0,,
,3892,444735579,3164,2558,1,65.25652502,1,,,primary,3,"LINESTRING (-111.9772955 33.6483136, -111.9773539 33.6484404, -111.9773661 33.648586, -111.9773803 33.648696, -111.9773849 33.6487472, -111.9773902 33.6487852, -111.9774023 33.6488042, -111.9774184 33.648822, -111.9774466 33.6488366, -111.9774864 33.6488412)",auto,0,1,,
,3893,444833883,3165,3166,1,67.69998178,1,,,primary,3,"LINESTRING (-111.9778847 33.6386007, -111.9778068 33.6383737, -111.9778007 33.6381646, -111.9777991 33.6380941, -111.9777914 33.6380569, -111.9777775 33.6380338, -111.9777569 33.6380098)",auto,0,1,,
,3894,444833883,3166,279,1,7.834446392,1,,,primary,3,"LINESTRING (-111.9777569 33.6380098, -111.9777267 33.6379838, -111.9776915 33.637966)",auto,0,1,,
,3895,444833884,2561,3166,1,13.11544115,1,,,primary,3,"LINESTRING (-111.9778849 33.6379675, -111.9778222 33.6379735, -111.9777852 33.6379928, -111.9777569 33.6380098)",auto,0,1,,
,3896,444833884,3166,1597,1,12.33140634,1,,,primary,3,"LINESTRING (-111.9777569 33.6380098, -111.9777329 33.6380364, -111.9776916 33.638106)",auto,0,1,,
,3897,444833885,3167,3168,1,58.18550399,1,,,primary,3,"LINESTRING (-111.9776989 33.6373578, -111.9777591 33.6375528, -111.9777591 33.6377824, -111.9777668 33.637835, -111.9777822 33.6378722)",auto,0,1,,
,3898,444833885,3168,2561,1,14.49239904,1,,,primary,3,"LINESTRING (-111.9777822 33.6378722, -111.9778068 33.6379081, -111.9778376 33.6379402, -111.9778849 33.6379675)",auto,0,1,,
,3899,444833886,279,3168,1,13.50811713,1,,,primary,3,"LINESTRING (-111.9776915 33.637966, -111.9777437 33.6379248, -111.9777822 33.6378722)",auto,0,1,,
,3900,444833886,3168,3169,1,56.95534974,1,,,primary,3,"LINESTRING (-111.9777822 33.6378722, -111.9778099 33.6378029, -111.9778114 33.6375285, -111.9778821 33.6373746)",auto,0,1,,
East Deer Valley Road,3901,445907629,3171,2993,1,215.1039491,3,72.0,,secondary,4,"LINESTRING (-111.9889844 33.6848795, -111.9890705 33.6849993, -111.9895398 33.6852563, -111.9900106 33.6854903, -111.9905854 33.6857465, -111.9909458 33.6858806)",auto,0,0,,
,3902,447351821,3172,2729,1,65.99123968,1,,,secondary,4,"LINESTRING (-112.2029306 33.6660278, -112.2030066 33.6662207, -112.2030054 33.6664583, -112.2030217 33.6665268, -112.2030537 33.6665598, -112.2030971 33.6665784)",auto,0,1,,
North 67th Avenue,3903,447351822,3173,2730,1,5.860440305,3,64.0,,secondary,4,"LINESTRING (-112.2029286 33.6668771, -112.2029294 33.6669298)",auto,0,0,,
North 67th Avenue,3904,447351823,3174,2729,1,21.92779772,3,64.0,,secondary,4,"LINESTRING (-112.203098 33.6667756, -112.2030971 33.6665784)",auto,0,0,,
North 67th Avenue,3905,447351824,3175,967,1,11.88686734,5,64.0,,secondary,4,"LINESTRING (-112.2031139 33.6690359, -112.2031145 33.668929)",auto,0,0,,
North 67th Avenue,3906,447351825,3176,2035,1,122.3260049,2,64.0,,secondary,4,"LINESTRING (-112.2029484 33.6691001, -112.2029514 33.6698437, -112.2029514 33.6702002)",auto,0,0,,
,3907,447400487,3179,2663,1,70.26261601,1,,,secondary,4,"LINESTRING (-112.1891642 33.6542721, -112.1889588 33.6543239, -112.1885782 33.6543268, -112.1885414 33.6543358, -112.1885059 33.6543483, -112.1884748 33.654366, -112.1884328 33.6543875)",auto,0,1,,
West Beardsley Road,3908,449411970,664,2741,1,306.8823951,3,72.0,,secondary,4,"LINESTRING (-112.1132954 33.6698132, -112.1140305 33.6698536, -112.1147527 33.6698666, -112.1150271 33.6698611, -112.1153226 33.6698522, -112.1156688 33.6698313, -112.11597 33.669808, -112.1166048 33.669761)",auto,0,0,,
,3909,449418263,3180,2694,1,60.95977435,1,,,secondary,4,"LINESTRING (-112.1865799 33.66608, -112.1866593 33.666241, -112.186671 33.666484, -112.1866853 33.6665267, -112.1867083 33.6665559, -112.1867658 33.6665756)",auto,0,1,,
,3910,449418264,3181,2691,1,75.40299748,1,,,secondary,4,"LINESTRING (-112.1864663 33.6623274, -112.1865515 33.6625642, -112.1865647 33.6628534, -112.1865791 33.6629077, -112.1866076 33.6629365, -112.186632 33.6629517, -112.1866589 33.6629579)",auto,0,1,,
East Mayo Boulevard,3911,451969128,375,3051,1,150.9382215,3,,,secondary,4,"LINESTRING (-111.9341653 33.6551392, -111.9339754 33.6551318, -111.9333437 33.6551099, -111.933111 33.6551027, -111.9325355 33.6550973)",auto,0,0,,
East Mayo Boulevard,3912,451969129,3372,375,1,49.12787274,5,,,secondary,4,"LINESTRING (-111.9346948 33.6551699, -111.9343365 33.6551493, -111.9341653 33.6551392)",auto,0,0,,
,3913,451969131,1801,3016,1,87.08885575,1,,,primary,3,"LINESTRING (-111.9254577 33.6540339, -111.9253626 33.653704, -111.9253546 33.653416, -111.9253425 33.6533624, -111.925317 33.65333, -111.9252514 33.6532994)",auto,0,1,,
East Bell Road,3914,452155069,3190,2433,1,8.102611051,4,64.0,,primary,3,"LINESTRING (-112.0043305 33.6405776, -112.004243 33.6405794)",auto,0,0,,
,3915,452155071,2437,1054,1,109.6261758,1,,,motorway,1,"LINESTRING (-112.0015113 33.6407402, -112.0017556 33.6407897, -112.001917 33.6407948, -112.002001 33.6408254, -112.0020862 33.6408666, -112.0021289 33.6409218, -112.0021634 33.6409975, -112.0021744 33.641059, -112.002173 33.6411336, -112.0021443 33.6413325)",auto,0,1,,
,3916,452155072,2433,854,1,95.36854832,1,,,motorway,1,"LINESTRING (-112.004243 33.6405794, -112.0040823 33.6405095, -112.0038664 33.6405061, -112.0038114 33.6404882, -112.0037579 33.6404624, -112.0037399 33.640444, -112.0036994 33.6403858, -112.0036715 33.6403243, -112.0036718 33.640254, -112.0036963 33.6401572, -112.0037002 33.6400569)",auto,0,1,,
,3917,452155073,3188,3189,1,62.86988133,1,,,primary,3,"LINESTRING (-112.0009629 33.6407502, -112.001144 33.6406758, -112.0012674 33.6406513, -112.0014873 33.6406535, -112.0015249 33.640649, -112.0015517 33.64063, -112.0015826 33.6405899)",auto,0,1,,
,3918,452156240,3192,3193,1,8.164343372,2,,,motorway,1,"LINESTRING (-112.0028531 33.6405907, -112.0029303 33.6406262)",auto,0,1,,
,3919,452156241,3191,887,1,27.27245294,2,,,motorway,1,"LINESTRING (-112.0027565 33.6406639, -112.0027024 33.6406479, -112.0025897 33.6406167, -112.0024744 33.6405942)",auto,0,1,,
,3920,452156439,3194,3196,1,15.2461009,2,,,motorway,1,"LINESTRING (-112.0030734 33.640676, -112.0029141 33.6407108)",auto,0,1,,
,3921,452156440,3194,3565,1,23.13608296,2,,,motorway,1,"LINESTRING (-112.0030734 33.640676, -112.0031892 33.6407076, -112.0033125 33.6407364)",auto,0,1,,
,3922,452156440,3565,1236,1,3.558685114,2,,,motorway,1,"LINESTRING (-112.0033125 33.6407364, -112.0033486 33.6407474)",auto,0,1,,
,3923,452156441,3196,811,1,9.352327208,2,,,motorway,1,"LINESTRING (-112.0029141 33.6407108, -112.0028181 33.640737)",auto,0,1,,
,3924,452156442,3195,3196,1,6.922889013,2,,,motorway,1,"LINESTRING (-112.0029816 33.6407376, -112.0029141 33.6407108)",auto,0,1,,
,3925,452156444,3196,3191,1,15.51930382,2,,,motorway,1,"LINESTRING (-112.0029141 33.6407108, -112.0028593 33.6406904, -112.0027565 33.6406639)",auto,0,1,,
,3926,452156445,3191,3193,1,16.62633136,2,,,motorway,1,"LINESTRING (-112.0027565 33.6406639, -112.0029303 33.6406262)",auto,0,1,,
,3927,452156446,3193,1223,1,10.01204711,2,,,motorway,1,"LINESTRING (-112.0029303 33.6406262, -112.0030324 33.6405965)",auto,0,1,,
,3928,452156447,3193,3194,1,14.35799253,2,,,motorway,1,"LINESTRING (-112.0029303 33.6406262, -112.0030734 33.640676)",auto,0,1,,
East Bell Road,3929,452156448,3192,887,1,35.05955437,3,64.0,,primary,3,"LINESTRING (-112.0028531 33.6405907, -112.0024744 33.6405942)",auto,0,0,,
East Bell Road,3930,452156449,1223,3192,1,16.61086297,3,64.0,,primary,3,"LINESTRING (-112.0030324 33.6405965, -112.0028531 33.6405907)",auto,0,0,,
East Bell Road,3931,452156450,3195,3566,1,30.77786821,3,64.0,,primary,3,"LINESTRING (-112.0029816 33.6407376, -112.0033139 33.6407465)",auto,0,0,,
East Bell Road,3932,452156451,811,3195,1,15.1358067,3,64.0,,primary,3,"LINESTRING (-112.0028181 33.640737, -112.0029816 33.6407376)",auto,0,0,,
,3933,452156452,811,886,1,33.13292403,2,,,motorway,1,"LINESTRING (-112.0028181 33.640737, -112.002699 33.6407759, -112.0026225 33.6408049, -112.0025458 33.6408455, -112.002501 33.6408721)",auto,0,1,,
North 35th Avenue,3934,452754190,2763,1613,1,89.34567759,3,,,secondary,4,"LINESTRING (-112.1345509 33.6687933, -112.1345543 33.6695968)",auto,0,0,,
North 35th Avenue,3935,452754193,2764,90074,1,92.22623291,3,,,secondary,4,"LINESTRING (-112.1347397 33.6695835, -112.1347347 33.6687541)",auto,0,0,,
Agua Fria Freeway,3936,452757726,448,453,1,1314.023546,4,104.0,,motorway,1,"LINESTRING (-112.178895 33.6684605, -112.179185 33.6684657, -112.1802651 33.6684558, -112.1810424 33.668442, -112.1814444 33.6684297, -112.183842 33.6683564, -112.1846686 33.6683322, -112.1857309 33.6683079, -112.1864497 33.6682994, -112.187193 33.6682899, -112.1879208 33.6682953, -112.1886485 33.6683006, -112.1911752 33.6683606, -112.1930892 33.6683964)",auto,0,0,,
Agua Fria Freeway,3937,452757727,634,635,1,1404.091193,4,104.0,,motorway,1,"LINESTRING (-112.1940721 33.6681579, -112.192759 33.6681574, -112.1915185 33.6681368, -112.1903848 33.6681145, -112.1889854 33.668087, -112.1871457 33.6680679, -112.1864723 33.668075, -112.1858315 33.6680784, -112.1848687 33.6681068, -112.1832564 33.6681543, -112.1810447 33.6682195, -112.1802672 33.6682334, -112.179182 33.6682334, -112.1789042 33.6682349)",auto,0,0,,
Agua Fria Freeway,3938,452816799,454,379,1,1345.524547,4,104.0,,motorway,1,"LINESTRING (-112.1957156 33.6683821, -112.1990302 33.6682399, -112.2026509 33.6680832, -112.2033876 33.6680574, -112.2076436 33.6678802, -112.2083741 33.6678469, -112.2093665 33.6678137, -112.2102378 33.6678088)",auto,0,0,,
Agua Fria Freeway,3939,452816800,745,633,1,1243.757299,4,104.0,,motorway,1,"LINESTRING (-112.2101533 33.6675875, -112.207161 33.6676775, -112.2033172 33.6678374, -112.2027619 33.6678596, -112.1967281 33.668103)",auto,0,0,,
Agua Fria Freeway,3940,452816803,633,634,1,245.8866202,5,104.0,,motorway,1,"LINESTRING (-112.1967281 33.668103, -112.1954537 33.6681418, -112.1940721 33.6681579)",auto,0,0,,
,3941,456113975,1656,544,1,165.3133044,2,,,motorway,1,"LINESTRING (-112.1146746 33.6494594, -112.1146296 33.6499155, -112.1145777 33.6504066, -112.1145226 33.6509407)",auto,0,1,,
West Yorkshire Drive,3942,458161584,2907,1064,1,13.04012053,3,,,secondary,4,"LINESTRING (-112.1165587 33.6623379, -112.1166815 33.6623954)",auto,1,0,,
West Yorkshire Drive,3943,458161584,1064,2907,1,13.04012053,2,,,secondary,4,"LINESTRING (-112.1166815 33.6623954, -112.1165587 33.6623379)",auto,1,0,,
West Bell Road,3947,458454376,3504,3225,1,43.50775628,3,72.0,,primary,3,"LINESTRING (-112.1891955 33.638737, -112.1896654 33.6387301)",auto,0,0,,
West Bell Road,3948,458455565,3290,72,1,60.74737109,4,72.0,,primary,3,"LINESTRING (-112.1814032 33.6388872, -112.1819457 33.6388723, -112.1820591 33.6388729)",auto,0,0,,
North 59th Avenue,3951,468900320,3205,90105,1,56.8498286,4,64.0,,secondary,4,"LINESTRING (-112.1866135 33.667107, -112.1866096 33.667494, -112.1866138 33.6676182)",auto,0,0,,
,3952,485729063,3207,2015,1,73.1949685,1,,,primary,3,"LINESTRING (-112.0657286 33.6674769, -112.0656427 33.6672664, -112.0656126 33.6669615, -112.0655967 33.6669129, -112.0655808 33.6668952, -112.065521 33.6668663)",auto,0,1,,
,3953,485729064,3208,2832,1,83.39180804,1,,,primary,3,"LINESTRING (-112.0655168 33.666927, -112.0655702 33.6671279, -112.0655914 33.6673827, -112.0656073 33.6674843, -112.0656374 33.6675432, -112.0656622 33.6675727, -112.0656817 33.6675933, -112.0657305 33.6676376)",auto,0,1,,
West Deer Valley Road,3954,491362446,1274,3399,1,63.10457028,2,72.0,,secondary,4,"LINESTRING (-112.1173969 33.6838061, -112.117579 33.6838042, -112.1176494 33.6838044, -112.1179779 33.6838051, -112.1180789 33.6838053)",auto,1,0,,
