agent_id,from_node_id,to_node_id,timestamp,cumu_distance,hhmmss,trace_id,travel_time,delay,geometry
167,1606,1607,0,509.89,0000:00,0,0,0,"LINESTRING (-2.2621825 53.4788759, -2.2620125 53.4788891)"
167,1607,1605,0,519.91,0000:00,0,0,0,"LINESTRING (-2.2620125 53.4788891, -2.2620152 53.478799)"
167,1605,2696,0,535.14,0000:00,0,0,0,"LINESTRING (-2.2620152 53.478799, -2.2620673 53.4786656)"
167,2696,1245,0,543.48,0000:00,0,0,0,"LINESTRING (-2.2620673 53.4786656, -2.2621409 53.4786047)"
167,1245,2699,0,593.53,0000:00,0,0,0,"LINESTRING (-2.2621409 53.4786047, -2.262554 53.4782276)"
167,2699,2578,0,783.31,0000:00,0,0,0,"LINESTRING (-2.262554 53.4782276, -2.2629582 53.4778653, -2.2633503 53.4774956, -2.2634176 53.4774371, -2.2635505 53.4773225, -2.2636343 53.4772663, -2.2641291 53.4770205, -2.2641726 53.4769957, -2.2642118 53.4769676, -2.2643106 53.476895)"
167,2578,2346,0,808.53,0000:00,0,0,0,"LINESTRING (-2.2643106 53.476895, -2.2643484 53.4768221, -2.2644815 53.4766941)"
167,2346,147,0,891.94,0000:00,0,0,0,"LINESTRING (-2.2644815 53.4766941, -2.2646644 53.4764454, -2.2648438 53.4762026, -2.2649339 53.4760941, -2.2650026 53.4760113)"
167,147,148,0,906.00,0000:00,1,0,0,"LINESTRING (-2.2650026 53.4760113, -2.2651321 53.4759111)"
167,148,2692,0,947.13,0000:00,4,0,0,"LINESTRING (-2.2651321 53.4759111, -2.2652845 53.4757971, -2.2655513 53.4756388)"
167,2692,2204,0,992.27,0000:00,4,0,0,"LINESTRING (-2.2655513 53.4756388, -2.2654958 53.4757554, -2.2654984 53.4758145, -2.265533 53.475876, -2.2655777 53.4759267, -2.2656889 53.4760063)"
167,2204,1486,0,1227.14,0000:00,4,0,0,"LINESTRING (-2.2656889 53.4760063, -2.2668413 53.4761945, -2.2677312 53.476316, -2.2687698 53.4764747, -2.268884 53.4764915, -2.2691279 53.4765273)"
167,1486,2747,0,1239.70,0000:00,4,0,0,"LINESTRING (-2.2691279 53.4765273, -2.2691363 53.4764145)"
169,2041,291,0,81.01,0000:00,7,0,0,"LINESTRING (-2.2685139 53.4734655, -2.2684031 53.4735425, -2.2677719 53.4739809, -2.2677174 53.4740187)"
169,291,2040,0,144.28,0000:00,8,0,0,"LINESTRING (-2.2677174 53.4740187, -2.2675789 53.4741313, -2.2674886 53.4741888, -2.2671223 53.4744635)"
169,2040,984,0,169.11,0000:00,9,0,0,"LINESTRING (-2.2671223 53.4744635, -2.2668903 53.474639)"
169,984,292,0,259.12,0000:00,9,0,0,"LINESTRING (-2.2668903 53.474639, -2.2660449 53.4752731)"
169,292,2692,0,311.28,0000:00,10,0,0,"LINESTRING (-2.2660449 53.4752731, -2.2655513 53.4756388)"
169,2692,2344,0,349.28,0000:00,11,0,0,"LINESTRING (-2.2655513 53.4756388, -2.2653762 53.4758381, -2.265277 53.475939)"
170,292,2692,0,52.16,0000:00,2,0,0,"LINESTRING (-2.2660449 53.4752731, -2.2655513 53.4756388)"
170,2692,2344,0,90.17,0000:00,3,0,0,"LINESTRING (-2.2655513 53.4756388, -2.2653762 53.4758381, -2.265277 53.475939)"
171,2578,2346,0,25.22,0000:00,3,0,0,"LINESTRING (-2.2643106 53.476895, -2.2643484 53.4768221, -2.2644815 53.4766941)"
171,2346,147,0,108.63,0000:00,5,0,0,"LINESTRING (-2.2644815 53.4766941, -2.2646644 53.4764454, -2.2648438 53.4762026, -2.2649339 53.4760941, -2.2650026 53.4760113)"
172,2699,1245,0,50.06,0000:00,3,0,0,"LINESTRING (-2.262554 53.4782276, -2.2621409 53.4786047)"
172,1245,2697,0,60.99,0000:00,4,0,0,"LINESTRING (-2.2621409 53.4786047, -2.2621338 53.4786642, -2.2621457 53.4787022)"
174,57,1157,0,7.98,0000:00,0,0,0,"LINESTRING (-2.2193325 53.4754278, -2.2193979 53.4753675)"
174,1157,358,0,50.69,0000:00,0,0,0,"LINESTRING (-2.2193979 53.4753675, -2.2197481 53.4750449)"
174,358,2084,0,108.07,0000:00,0,0,0,"LINESTRING (-2.2197481 53.4750449, -2.220004 53.4748108, -2.2201149 53.4747176, -2.2202274 53.4746149)"
174,2084,54,0,131.62,0000:00,1,0,0,"LINESTRING (-2.2202274 53.4746149, -2.2203054 53.4745437, -2.220416 53.4744354)"
174,54,51,0,168.02,0000:00,1,0,0,"LINESTRING (-2.220416 53.4744354, -2.2205586 53.4743114, -2.2207223 53.4741635)"
174,51,77,0,355.76,0000:00,1,0,0,"LINESTRING (-2.2207223 53.4741635, -2.2209 53.4740239, -2.2209871 53.4739649, -2.2210286 53.4739368, -2.221412 53.4737342, -2.2214862 53.4736982, -2.2217151 53.4736019, -2.2218873 53.4735414, -2.2221031 53.4734854, -2.2222691 53.4734531, -2.222425 53.4734303, -2.2227113 53.4734179, -2.2229178 53.4734186, -2.2231126 53.4734184)"
174,77,50,0,511.06,0000:00,3,0,0,"LINESTRING (-2.2231126 53.4734184, -2.2236359 53.4734278, -2.2240611 53.4734375, -2.2245119 53.4734492, -2.2250392 53.4734658, -2.2254554 53.4734897)"
174,50,49,0,572.35,0000:00,4,0,0,"LINESTRING (-2.2254554 53.4734897, -2.2256804 53.4735138, -2.2258927 53.4735342, -2.2261914 53.4735729, -2.2263632 53.4735978)"
174,49,2245,0,952.41,0000:00,4,0,0,"LINESTRING (-2.2263632 53.4735978, -2.2268016 53.4736674, -2.2272765 53.4737434, -2.2276057 53.4737948, -2.2279064 53.4738435, -2.2281855 53.4738826, -2.2283848 53.4739071, -2.2285705 53.4739277, -2.2288481 53.4739469, -2.2290391 53.4739512, -2.2292117 53.4739522, -2.2293952 53.4739456, -2.2295234 53.4739402, -2.229664 53.4739297, -2.2299627 53.4738919, -2.2302514 53.4738425, -2.2304927 53.4737853, -2.2307769 53.4737069, -2.2310745 53.4736115, -2.2317927 53.4733388)"
175,2045,1294,0,36.14,0000:00,3,0,0,"LINESTRING (-2.2613925 53.4749005, -2.2615701 53.4751806, -2.2615875 53.475204)"
176,1627,2065,0,28.34,0000:00,1,0,0,"LINESTRING (-2.2377945 53.4892436, -2.2374025 53.4893463)"
176,2065,1629,0,40.82,0000:00,1,0,0,"LINESTRING (-2.2374025 53.4893463, -2.2372221 53.4893792)"
176,1629,1794,0,49.04,0000:00,1,0,0,"LINESTRING (-2.2372221 53.4893792, -2.2372318 53.4893055)"
177,1127,1126,0,102.30,0000:00,1,0,0,"LINESTRING (-2.2301048 53.4892606, -2.2306855 53.4888503, -2.2310953 53.4885541)"
177,1126,1129,0,233.91,0000:00,2,0,0,"LINESTRING (-2.2310953 53.4885541, -2.2316853 53.4882528, -2.2322609 53.4880141, -2.2326976 53.4878572)"
177,1129,1128,0,250.83,0000:00,2,0,0,"LINESTRING (-2.2326976 53.4878572, -2.2329042 53.4877676)"
179,2724,167,0,12.14,0000:00,0,0,0,"LINESTRING (-2.2317711 53.4840099, -2.2316556 53.4840947)"
179,167,837,0,23.00,0000:00,0,0,0,"LINESTRING (-2.2316556 53.4840947, -2.2315523 53.4841706)"
179,837,838,0,112.69,0000:00,0,0,0,"LINESTRING (-2.2315523 53.4841706, -2.2306287 53.483697, -2.230529 53.4836417)"
179,838,1419,0,166.32,0000:00,1,0,0,"LINESTRING (-2.230529 53.4836417, -2.2303505 53.483547, -2.2301861 53.4834336, -2.2300071 53.4832759)"
180,574,645,0,145.86,0000:00,0,0,0,"LINESTRING (-2.2227737 53.4816081, -2.222885 53.4815534, -2.223093 53.4814699, -2.2235597 53.4812438, -2.223772 53.481141, -2.2240376 53.4810203, -2.2244469 53.4807597)"
180,645,843,0,157.07,0000:00,1,0,0,"LINESTRING (-2.2244469 53.4807597, -2.2245739 53.4806931)"
181,296,297,0,36.63,0000:00,1,0,0,"LINESTRING (-2.2522538 53.4815529, -2.2524769 53.4815973, -2.2527645 53.4816785)"
181,297,1276,0,75.86,0000:00,2,0,0,"LINESTRING (-2.2527645 53.4816785, -2.2529222 53.4817316, -2.2530473 53.481787, -2.2532443 53.4818841)"
