,link_id,from_node_id,to_node_id,lanes,length,time_period,date,geometry,volume,speed
0,2576.0,1724.0,1548.0,,47.0,2310_2325,2017-09-29,"LINESTRING (-2.2542176 53.4871181, -2.254553 53.4873035, -2.2547345 53.4874129)",1146.0,29.0
1,2576.0,1724.0,1548.0,,47.0,2325_2340,2017-09-29,"LINESTRING (-2.2542176 53.4871181, -2.254553 53.4873035, -2.2547345 53.4874129)",1272.0,27.0
0,2590.0,1548.0,1740.0,,73.0,2310_2325,2017-09-29,"LINESTRING (-2.2547345 53.4874129, -2.2554808 53.4878979)",1146.0,29.0
1,2590.0,1548.0,1740.0,,73.0,2325_2340,2017-09-29,"LINESTRING (-2.2547345 53.4874129, -2.2554808 53.4878979)",1272.0,27.0
0,2591.0,1740.0,2015.0,,11.0,2310_2325,2017-09-29,"LINESTRING (-2.2554808 53.4878979, -2.2555839 53.4879722)",1146.0,29.0
1,2591.0,1740.0,2015.0,,11.0,2325_2340,2017-09-29,"LINESTRING (-2.2554808 53.4878979, -2.2555839 53.4879722)",1272.0,27.0
0,2592.0,2015.0,1530.0,,137.0,2310_2325,2017-09-29,"LINESTRING (-2.2555839 53.4879722, -2.2559604 53.4882335, -2.2567006 53.4885934, -2.2571402 53.488779)",1146.0,29.0
1,2592.0,2015.0,1530.0,,137.0,2325_2340,2017-09-29,"LINESTRING (-2.2555839 53.4879722, -2.2559604 53.4882335, -2.2567006 53.4885934, -2.2571402 53.488779)",1272.0,27.0
0,2593.0,1530.0,1499.0,,152.0,2310_2325,2017-09-29,"LINESTRING (-2.2571402 53.488779, -2.2575619 53.4889785, -2.2578129 53.4891093, -2.2584619 53.4894705, -2.2588494 53.4896953)",1146.0,29.0
1,2593.0,1530.0,1499.0,,152.0,2325_2340,2017-09-29,"LINESTRING (-2.2571402 53.488779, -2.2575619 53.4889785, -2.2578129 53.4891093, -2.2584619 53.4894705, -2.2588494 53.4896953)",1272.0,27.0
0,140.0,1499.0,547.0,,73.0,2310_2325,2017-09-29,"LINESTRING (-2.2588494 53.4896953, -2.2590691 53.4896092, -2.2597451 53.4893177)",684.0,33.0
1,140.0,1499.0,547.0,,73.0,2325_2340,2017-09-29,"LINESTRING (-2.2588494 53.4896953, -2.2590691 53.4896092, -2.2597451 53.4893177)",546.0,35.0
0,774.0,547.0,1745.0,,109.0,2310_2325,2017-09-29,"LINESTRING (-2.2597451 53.4893177, -2.2596629 53.4892569, -2.2595192 53.4891535, -2.2594514 53.4890954, -2.2594259 53.4890631, -2.2594131 53.4890469, -2.2593991 53.4890054, -2.2593962 53.4889647, -2.2593987 53.4889196, -2.2594215 53.4888803, -2.2594603 53.4888346, -2.2596774 53.4886762, -2.2599146 53.4885107)",684.0,33.0
1,774.0,547.0,1745.0,,109.0,2325_2340,2017-09-29,"LINESTRING (-2.2597451 53.4893177, -2.2596629 53.4892569, -2.2595192 53.4891535, -2.2594514 53.4890954, -2.2594259 53.4890631, -2.2594131 53.4890469, -2.2593991 53.4890054, -2.2593962 53.4889647, -2.2593987 53.4889196, -2.2594215 53.4888803, -2.2594603 53.4888346, -2.2596774 53.4886762, -2.2599146 53.4885107)",546.0,35.0
0,776.0,1745.0,1527.0,,18.0,2310_2325,2017-09-29,"LINESTRING (-2.2599146 53.4885107, -2.2600936 53.4883835)",684.0,33.0
1,776.0,1745.0,1527.0,,18.0,2325_2340,2017-09-29,"LINESTRING (-2.2599146 53.4885107, -2.2600936 53.4883835)",546.0,35.0
0,2706.0,1527.0,1739.0,,76.0,2310_2325,2017-09-29,"LINESTRING (-2.2600936 53.4883835, -2.2599972 53.4883253, -2.2593041 53.4878911)",684.0,33.0
1,2706.0,1527.0,1739.0,,76.0,2325_2340,2017-09-29,"LINESTRING (-2.2600936 53.4883835, -2.2599972 53.4883253, -2.2593041 53.4878911)",546.0,35.0
0,2708.0,1739.0,1525.0,,79.0,2310_2325,2017-09-29,"LINESTRING (-2.2593041 53.4878911, -2.2584816 53.4873758)",684.0,33.0
1,2708.0,1739.0,1525.0,,79.0,2325_2340,2017-09-29,"LINESTRING (-2.2593041 53.4878911, -2.2584816 53.4873758)",546.0,35.0
0,2717.0,1525.0,1731.0,,27.0,2310_2325,2017-09-29,"LINESTRING (-2.2584816 53.4873758, -2.2581917 53.4875409)",684.0,33.0
1,2717.0,1525.0,1731.0,,27.0,2325_2340,2017-09-29,"LINESTRING (-2.2584816 53.4873758, -2.2581917 53.4875409)",546.0,35.0
0,2719.0,1731.0,1738.0,,47.0,2310_2325,2017-09-29,"LINESTRING (-2.2581917 53.4875409, -2.2578942 53.4877103, -2.2577079 53.4878462)",684.0,33.0
1,2719.0,1731.0,1738.0,,47.0,2325_2340,2017-09-29,"LINESTRING (-2.2581917 53.4875409, -2.2578942 53.4877103, -2.2577079 53.4878462)",546.0,35.0
0,2721.0,1738.0,1457.0,,99.0,2310_2325,2017-09-29,"LINESTRING (-2.2577079 53.4878462, -2.2575401 53.4880551, -2.2574942 53.4881405, -2.2574744 53.4881775, -2.2573679 53.4883758, -2.2572982 53.4885929, -2.2572762 53.4886341, -2.2572367 53.4886882)",684.0,33.0
1,2721.0,1738.0,1457.0,,99.0,2325_2340,2017-09-29,"LINESTRING (-2.2577079 53.4878462, -2.2575401 53.4880551, -2.2574942 53.4881405, -2.2574744 53.4881775, -2.2573679 53.4883758, -2.2572982 53.4885929, -2.2572762 53.4886341, -2.2572367 53.4886882)",546.0,35.0
0,2684.0,1457.0,1534.0,,211.0,2310_2325,2017-09-29,"LINESTRING (-2.2572367 53.4886882, -2.2568978 53.4882358, -2.2567836 53.4880833, -2.2567656 53.4880592, -2.256749 53.4880294, -2.2567447 53.4879931, -2.2567464 53.4879683, -2.2567974 53.4878711, -2.2569133 53.4876636, -2.2570504 53.4873607, -2.2571421 53.4868829)",684.0,33.0
1,2684.0,1457.0,1534.0,,211.0,2325_2340,2017-09-29,"LINESTRING (-2.2572367 53.4886882, -2.2568978 53.4882358, -2.2567836 53.4880833, -2.2567656 53.4880592, -2.256749 53.4880294, -2.2567447 53.4879931, -2.2567464 53.4879683, -2.2567974 53.4878711, -2.2569133 53.4876636, -2.2570504 53.4873607, -2.2571421 53.4868829)",546.0,35.0
0,2686.0,1534.0,1000.0,,94.0,2310_2325,2017-09-29,"LINESTRING (-2.2571421 53.4868829, -2.2572249 53.4864952, -2.2573344 53.4860449)",684.0,33.0
1,2686.0,1534.0,1000.0,,94.0,2325_2340,2017-09-29,"LINESTRING (-2.2571421 53.4868829, -2.2572249 53.4864952, -2.2573344 53.4860449)",546.0,35.0
0,2688.0,1000.0,998.0,,9.0,2310_2325,2017-09-29,"LINESTRING (-2.2573344 53.4860449, -2.257352 53.4859608)",684.0,33.0
1,2688.0,1000.0,998.0,,9.0,2325_2340,2017-09-29,"LINESTRING (-2.2573344 53.4860449, -2.257352 53.4859608)",546.0,35.0
0,2690.0,998.0,1286.0,,95.0,2310_2325,2017-09-29,"LINESTRING (-2.257352 53.4859608, -2.2573996 53.4857686, -2.2574133 53.4857096, -2.2575693 53.4851205)",684.0,33.0
1,2690.0,998.0,1286.0,,95.0,2325_2340,2017-09-29,"LINESTRING (-2.257352 53.4859608, -2.2573996 53.4857686, -2.2574133 53.4857096, -2.2575693 53.4851205)",546.0,35.0
0,2692.0,1286.0,254.0,,48.0,2310_2325,2017-09-29,"LINESTRING (-2.2575693 53.4851205, -2.2576623 53.4846947)",684.0,33.0
1,2692.0,1286.0,254.0,,48.0,2325_2340,2017-09-29,"LINESTRING (-2.2575693 53.4851205, -2.2576623 53.4846947)",546.0,35.0
0,2694.0,254.0,1686.0,,103.0,2310_2325,2017-09-29,"LINESTRING (-2.2576623 53.4846947, -2.2578773 53.4837765)",684.0,33.0
1,2694.0,254.0,1686.0,,103.0,2325_2340,2017-09-29,"LINESTRING (-2.2576623 53.4846947, -2.2578773 53.4837765)",546.0,35.0
0,2696.0,1686.0,1170.0,,46.0,2310_2325,2017-09-29,"LINESTRING (-2.2578773 53.4837765, -2.257991 53.4833683)",684.0,33.0
1,2696.0,1686.0,1170.0,,46.0,2325_2340,2017-09-29,"LINESTRING (-2.2578773 53.4837765, -2.257991 53.4833683)",546.0,35.0
0,2455.0,1170.0,35.0,,31.0,2310_2325,2017-09-29,"LINESTRING (-2.257991 53.4833683, -2.2577244 53.4833706, -2.2575211 53.4833713)",684.0,33.0
1,2455.0,1170.0,35.0,,31.0,2325_2340,2017-09-29,"LINESTRING (-2.257991 53.4833683, -2.2577244 53.4833706, -2.2575211 53.4833713)",546.0,35.0
0,4456.0,35.0,34.0,,48.0,2310_2325,2017-09-29,"LINESTRING (-2.2575211 53.4833713, -2.2574134 53.4835764, -2.2572973 53.4837807)",684.0,33.0
1,4456.0,35.0,34.0,,48.0,2325_2340,2017-09-29,"LINESTRING (-2.2575211 53.4833713, -2.2574134 53.4835764, -2.2572973 53.4837807)",546.0,35.0
0,4457.0,34.0,1442.0,,341.0,2310_2325,2017-09-29,"LINESTRING (-2.2572973 53.4837807, -2.2570107 53.4841884, -2.2565548 53.4847053, -2.2563378 53.4849201, -2.2555485 53.4856097, -2.2551165 53.4859557, -2.2550623 53.4859925, -2.2545396 53.4863472)",684.0,33.0
1,4457.0,34.0,1442.0,,341.0,2325_2340,2017-09-29,"LINESTRING (-2.2572973 53.4837807, -2.2570107 53.4841884, -2.2565548 53.4847053, -2.2563378 53.4849201, -2.2555485 53.4856097, -2.2551165 53.4859557, -2.2550623 53.4859925, -2.2545396 53.4863472)",546.0,35.0
0,4458.0,1442.0,1445.0,,77.0,2310_2325,2017-09-29,"LINESTRING (-2.2545396 53.4863472, -2.2543477 53.4864347, -2.2537993 53.4867429, -2.2536785 53.486818)",684.0,33.0
1,4458.0,1442.0,1445.0,,77.0,2325_2340,2017-09-29,"LINESTRING (-2.2545396 53.4863472, -2.2543477 53.4864347, -2.2537993 53.4867429, -2.2536785 53.486818)",546.0,35.0
0,4459.0,1445.0,1446.0,,5.0,2310_2325,2017-09-29,"LINESTRING (-2.2536785 53.486818, -2.2536332 53.4868548)",684.0,33.0
1,4459.0,1445.0,1446.0,,5.0,2325_2340,2017-09-29,"LINESTRING (-2.2536785 53.486818, -2.2536332 53.4868548)",546.0,35.0
0,4339.0,1446.0,1444.0,,13.0,2310_2325,2017-09-29,"LINESTRING (-2.2536332 53.4868548, -2.2534868 53.4867803)",684.0,33.0
1,4339.0,1446.0,1444.0,,13.0,2325_2340,2017-09-29,"LINESTRING (-2.2536332 53.4868548, -2.2534868 53.4867803)",546.0,35.0
0,2577.0,1444.0,1443.0,,39.0,2310_2325,2017-09-29,"LINESTRING (-2.2534868 53.4867803, -2.2533621 53.4867198, -2.2531689 53.486614, -2.2530986 53.4865288)",684.0,33.0
1,2577.0,1444.0,1443.0,,39.0,2325_2340,2017-09-29,"LINESTRING (-2.2534868 53.4867803, -2.2533621 53.4867198, -2.2531689 53.486614, -2.2530986 53.4865288)",546.0,35.0
0,4460.0,1446.0,1448.0,,40.0,2310_2325,2017-09-29,"LINESTRING (-2.2536332 53.4868548, -2.2534233 53.4869519, -2.2531652 53.4870865)",1920.0,35.0
1,4460.0,1446.0,1448.0,,40.0,2325_2340,2017-09-29,"LINESTRING (-2.2536332 53.4868548, -2.2534233 53.4869519, -2.2531652 53.4870865)",1650.0,36.0
0,4461.0,1448.0,37.0,,170.0,2310_2325,2017-09-29,"LINESTRING (-2.2531652 53.4870865, -2.252674 53.4873398, -2.2519637 53.4876512, -2.2512866 53.4879058, -2.2512651 53.4879124, -2.2510723 53.4879688)",1920.0,35.0
1,4461.0,1448.0,37.0,,170.0,2325_2340,2017-09-29,"LINESTRING (-2.2531652 53.4870865, -2.252674 53.4873398, -2.2519637 53.4876512, -2.2512866 53.4879058, -2.2512651 53.4879124, -2.2510723 53.4879688)",1650.0,36.0
0,2584.0,1012.0,1444.0,2.0,206.0,2310_2325,2017-09-29,"LINESTRING (-2.2510093 53.4878898, -2.2511952 53.4878306, -2.2516335 53.4876791, -2.2519776 53.4875227, -2.2522155 53.4874145, -2.2527677 53.4871466, -2.253299 53.4868887, -2.2534868 53.4867803)",1782.0,41.0
1,2584.0,1012.0,1444.0,2.0,206.0,2325_2340,2017-09-29,"LINESTRING (-2.2510093 53.4878898, -2.2511952 53.4878306, -2.2516335 53.4876791, -2.2519776 53.4875227, -2.2522155 53.4874145, -2.2527677 53.4871466, -2.253299 53.4868887, -2.2534868 53.4867803)",1674.0,45.0
0,2584.0,1012.0,1444.0,2.0,206.0,2310_2325,2017-09-29,"LINESTRING (-2.2510093 53.4878898, -2.2511952 53.4878306, -2.2516335 53.4876791, -2.2519776 53.4875227, -2.2522155 53.4874145, -2.2527677 53.4871466, -2.253299 53.4868887, -2.2534868 53.4867803)",312.0,34.0
1,2584.0,1012.0,1444.0,2.0,206.0,2325_2340,2017-09-29,"LINESTRING (-2.2510093 53.4878898, -2.2511952 53.4878306, -2.2516335 53.4876791, -2.2519776 53.4875227, -2.2522155 53.4874145, -2.2527677 53.4871466, -2.253299 53.4868887, -2.2534868 53.4867803)",276.0,27.0
0,2585.0,1444.0,36.0,2.0,5.0,2310_2325,2017-09-29,"LINESTRING (-2.2534868 53.4867803, -2.2535484 53.4867498)",312.0,34.0
1,2585.0,1444.0,36.0,2.0,5.0,2325_2340,2017-09-29,"LINESTRING (-2.2534868 53.4867803, -2.2535484 53.4867498)",276.0,27.0
0,2690.0,998.0,1286.0,,95.0,2310_2325,2017-09-29,"LINESTRING (-2.257352 53.4859608, -2.2573996 53.4857686, -2.2574133 53.4857096, -2.2575693 53.4851205)",1566.0,40.0
1,2690.0,998.0,1286.0,,95.0,2325_2340,2017-09-29,"LINESTRING (-2.257352 53.4859608, -2.2573996 53.4857686, -2.2574133 53.4857096, -2.2575693 53.4851205)",1686.0,42.0
0,2692.0,1286.0,254.0,,48.0,2310_2325,2017-09-29,"LINESTRING (-2.2575693 53.4851205, -2.2576623 53.4846947)",1566.0,40.0
1,2692.0,1286.0,254.0,,48.0,2325_2340,2017-09-29,"LINESTRING (-2.2575693 53.4851205, -2.2576623 53.4846947)",1686.0,42.0
0,2694.0,254.0,1686.0,,103.0,2310_2325,2017-09-29,"LINESTRING (-2.2576623 53.4846947, -2.2578773 53.4837765)",1566.0,40.0
1,2694.0,254.0,1686.0,,103.0,2325_2340,2017-09-29,"LINESTRING (-2.2576623 53.4846947, -2.2578773 53.4837765)",1686.0,42.0
0,2696.0,1686.0,1170.0,,46.0,2310_2325,2017-09-29,"LINESTRING (-2.2578773 53.4837765, -2.257991 53.4833683)",1566.0,40.0
1,2696.0,1686.0,1170.0,,46.0,2325_2340,2017-09-29,"LINESTRING (-2.2578773 53.4837765, -2.257991 53.4833683)",1686.0,42.0
0,2455.0,1170.0,35.0,,31.0,2310_2325,2017-09-29,"LINESTRING (-2.257991 53.4833683, -2.2577244 53.4833706, -2.2575211 53.4833713)",1566.0,40.0
1,2455.0,1170.0,35.0,,31.0,2325_2340,2017-09-29,"LINESTRING (-2.257991 53.4833683, -2.2577244 53.4833706, -2.2575211 53.4833713)",1686.0,42.0
0,4456.0,35.0,34.0,,48.0,2310_2325,2017-09-29,"LINESTRING (-2.2575211 53.4833713, -2.2574134 53.4835764, -2.2572973 53.4837807)",1566.0,40.0
1,4456.0,35.0,34.0,,48.0,2325_2340,2017-09-29,"LINESTRING (-2.2575211 53.4833713, -2.2574134 53.4835764, -2.2572973 53.4837807)",1686.0,42.0
0,4457.0,34.0,1442.0,,341.0,2310_2325,2017-09-29,"LINESTRING (-2.2572973 53.4837807, -2.2570107 53.4841884, -2.2565548 53.4847053, -2.2563378 53.4849201, -2.2555485 53.4856097, -2.2551165 53.4859557, -2.2550623 53.4859925, -2.2545396 53.4863472)",1566.0,40.0
1,4457.0,34.0,1442.0,,341.0,2325_2340,2017-09-29,"LINESTRING (-2.2572973 53.4837807, -2.2570107 53.4841884, -2.2565548 53.4847053, -2.2563378 53.4849201, -2.2555485 53.4856097, -2.2551165 53.4859557, -2.2550623 53.4859925, -2.2545396 53.4863472)",1686.0,42.0
0,4458.0,1442.0,1445.0,,77.0,2310_2325,2017-09-29,"LINESTRING (-2.2545396 53.4863472, -2.2543477 53.4864347, -2.2537993 53.4867429, -2.2536785 53.486818)",1566.0,40.0
1,4458.0,1442.0,1445.0,,77.0,2325_2340,2017-09-29,"LINESTRING (-2.2545396 53.4863472, -2.2543477 53.4864347, -2.2537993 53.4867429, -2.2536785 53.486818)",1686.0,42.0
0,2688.0,1000.0,998.0,,9.0,2310_2325,2017-09-29,"LINESTRING (-2.2573344 53.4860449, -2.257352 53.4859608)",72.0,47.0
1,2688.0,1000.0,998.0,,9.0,2325_2340,2017-09-29,"LINESTRING (-2.2573344 53.4860449, -2.257352 53.4859608)",102.0,44.0
0,2690.0,998.0,1286.0,,95.0,2310_2325,2017-09-29,"LINESTRING (-2.257352 53.4859608, -2.2573996 53.4857686, -2.2574133 53.4857096, -2.2575693 53.4851205)",72.0,47.0
1,2690.0,998.0,1286.0,,95.0,2325_2340,2017-09-29,"LINESTRING (-2.257352 53.4859608, -2.2573996 53.4857686, -2.2574133 53.4857096, -2.2575693 53.4851205)",102.0,44.0
0,2692.0,1286.0,254.0,,48.0,2310_2325,2017-09-29,"LINESTRING (-2.2575693 53.4851205, -2.2576623 53.4846947)",72.0,47.0
1,2692.0,1286.0,254.0,,48.0,2325_2340,2017-09-29,"LINESTRING (-2.2575693 53.4851205, -2.2576623 53.4846947)",102.0,44.0
0,2694.0,254.0,1686.0,,103.0,2310_2325,2017-09-29,"LINESTRING (-2.2576623 53.4846947, -2.2578773 53.4837765)",72.0,47.0
1,2694.0,254.0,1686.0,,103.0,2325_2340,2017-09-29,"LINESTRING (-2.2576623 53.4846947, -2.2578773 53.4837765)",102.0,44.0
0,2696.0,1686.0,1170.0,,46.0,2310_2325,2017-09-29,"LINESTRING (-2.2578773 53.4837765, -2.257991 53.4833683)",72.0,47.0
1,2696.0,1686.0,1170.0,,46.0,2325_2340,2017-09-29,"LINESTRING (-2.2578773 53.4837765, -2.257991 53.4833683)",102.0,44.0
0,2455.0,1170.0,35.0,,31.0,2310_2325,2017-09-29,"LINESTRING (-2.257991 53.4833683, -2.2577244 53.4833706, -2.2575211 53.4833713)",72.0,47.0
1,2455.0,1170.0,35.0,,31.0,2325_2340,2017-09-29,"LINESTRING (-2.257991 53.4833683, -2.2577244 53.4833706, -2.2575211 53.4833713)",102.0,44.0
0,4456.0,35.0,34.0,,48.0,2310_2325,2017-09-29,"LINESTRING (-2.2575211 53.4833713, -2.2574134 53.4835764, -2.2572973 53.4837807)",72.0,47.0
1,4456.0,35.0,34.0,,48.0,2325_2340,2017-09-29,"LINESTRING (-2.2575211 53.4833713, -2.2574134 53.4835764, -2.2572973 53.4837807)",102.0,44.0
0,4457.0,34.0,1442.0,,341.0,2310_2325,2017-09-29,"LINESTRING (-2.2572973 53.4837807, -2.2570107 53.4841884, -2.2565548 53.4847053, -2.2563378 53.4849201, -2.2555485 53.4856097, -2.2551165 53.4859557, -2.2550623 53.4859925, -2.2545396 53.4863472)",72.0,47.0
1,4457.0,34.0,1442.0,,341.0,2325_2340,2017-09-29,"LINESTRING (-2.2572973 53.4837807, -2.2570107 53.4841884, -2.2565548 53.4847053, -2.2563378 53.4849201, -2.2555485 53.4856097, -2.2551165 53.4859557, -2.2550623 53.4859925, -2.2545396 53.4863472)",102.0,44.0
0,4458.0,1442.0,1445.0,,77.0,2310_2325,2017-09-29,"LINESTRING (-2.2545396 53.4863472, -2.2543477 53.4864347, -2.2537993 53.4867429, -2.2536785 53.486818)",72.0,47.0
1,4458.0,1442.0,1445.0,,77.0,2325_2340,2017-09-29,"LINESTRING (-2.2545396 53.4863472, -2.2543477 53.4864347, -2.2537993 53.4867429, -2.2536785 53.486818)",102.0,44.0
0,4459.0,1445.0,1446.0,,5.0,2310_2325,2017-09-29,"LINESTRING (-2.2536785 53.486818, -2.2536332 53.4868548)",72.0,47.0
1,4459.0,1445.0,1446.0,,5.0,2325_2340,2017-09-29,"LINESTRING (-2.2536785 53.486818, -2.2536332 53.4868548)",102.0,44.0
0,2586.0,36.0,1440.0,2.0,457.0,2310_2325,2017-09-29,"LINESTRING (-2.2535484 53.4867498, -2.253695 53.4866656, -2.2539713 53.4865068, -2.2547358 53.4860721, -2.2551018 53.4858292, -2.2556275 53.4854153, -2.2560501 53.4850482, -2.2563674 53.4847248, -2.25673 53.4843188, -2.2571199 53.483744, -2.2572506 53.4835077, -2.257318 53.4833784)",1932.0,34.0
1,2586.0,36.0,1440.0,2.0,457.0,2325_2340,2017-09-29,"LINESTRING (-2.2535484 53.4867498, -2.253695 53.4866656, -2.2539713 53.4865068, -2.2547358 53.4860721, -2.2551018 53.4858292, -2.2556275 53.4854153, -2.2560501 53.4850482, -2.2563674 53.4847248, -2.25673 53.4843188, -2.2571199 53.483744, -2.2572506 53.4835077, -2.257318 53.4833784)",1818.0,38.0
0,2254.0,1440.0,1441.0,,51.0,2310_2325,2017-09-29,"LINESTRING (-2.257318 53.4833784, -2.2570557 53.4833862, -2.2569101 53.4833982, -2.2565459 53.4834017)",1932.0,34.0
1,2254.0,1440.0,1441.0,,51.0,2325_2340,2017-09-29,"LINESTRING (-2.257318 53.4833784, -2.2570557 53.4833862, -2.2569101 53.4833982, -2.2565459 53.4834017)",1818.0,38.0
0,2578.0,1441.0,2952.0,,77.0,2310_2325,2017-09-29,"LINESTRING (-2.2565459 53.4834017, -2.2560897 53.483443, -2.2553932 53.4834818)",1932.0,34.0
1,2578.0,1441.0,2952.0,,77.0,2325_2340,2017-09-29,"LINESTRING (-2.2565459 53.4834017, -2.2560897 53.483443, -2.2553932 53.4834818)",1818.0,38.0
0,5861.0,2952.0,299.0,,19.0,2310_2325,2017-09-29,"LINESTRING (-2.2553932 53.4834818, -2.2553458 53.4834838, -2.2551049 53.4834979)",1932.0,34.0
1,5861.0,2952.0,299.0,,19.0,2325_2340,2017-09-29,"LINESTRING (-2.2553932 53.4834818, -2.2553458 53.4834838, -2.2551049 53.4834979)",1818.0,38.0
0,1630.0,299.0,1691.0,,114.0,2310_2325,2017-09-29,"LINESTRING (-2.2551049 53.4834979, -2.25522 53.4835981, -2.2556899 53.4840496, -2.2560398 53.4843539)",1932.0,34.0
1,1630.0,299.0,1691.0,,114.0,2325_2340,2017-09-29,"LINESTRING (-2.2551049 53.4834979, -2.25522 53.4835981, -2.2556899 53.4840496, -2.2560398 53.4843539)",1818.0,38.0
0,1628.0,1691.0,1282.0,,28.0,2310_2325,2017-09-29,"LINESTRING (-2.2560398 53.4843539, -2.25612 53.4844227, -2.2562899 53.4845565)",1932.0,34.0
1,1628.0,1691.0,1282.0,,28.0,2325_2340,2017-09-29,"LINESTRING (-2.2560398 53.4843539, -2.25612 53.4844227, -2.2562899 53.4845565)",1818.0,38.0
0,1787.0,1755.0,1014.0,,36.0,2310_2325,2017-09-29,"LINESTRING (-2.2511586 53.4892027, -2.2511694 53.4888785)",0.0,0.0
1,1787.0,1755.0,1014.0,,36.0,2325_2340,2017-09-29,"LINESTRING (-2.2511586 53.4892027, -2.2511694 53.4888785)",0.0,0.0
0,1789.0,1014.0,37.0,,103.0,2310_2325,2017-09-29,"LINESTRING (-2.2511694 53.4888785, -2.2512019 53.4885579, -2.2511971 53.4882457, -2.2511741 53.488132, -2.2511196 53.4880288, -2.2510723 53.4879688)",0.0,0.0
1,1789.0,1014.0,37.0,,103.0,2325_2340,2017-09-29,"LINESTRING (-2.2511694 53.4888785, -2.2512019 53.4885579, -2.2511971 53.4882457, -2.2511741 53.488132, -2.2511196 53.4880288, -2.2510723 53.4879688)",0.0,0.0
0,4462.0,37.0,1451.0,,125.0,2310_2325,2017-09-29,"LINESTRING (-2.2510723 53.4879688, -2.2508545 53.4880357, -2.2507923 53.4880541, -2.2501484 53.4881851, -2.2494215 53.4882493, -2.2492675 53.4882598)",1434.0,46.0
1,4462.0,37.0,1451.0,,125.0,2325_2340,2017-09-29,"LINESTRING (-2.2510723 53.4879688, -2.2508545 53.4880357, -2.2507923 53.4880541, -2.2501484 53.4881851, -2.2494215 53.4882493, -2.2492675 53.4882598)",1320.0,47.0
0,2579.0,1451.0,1452.0,2.0,96.0,2310_2325,2017-09-29,"LINESTRING (-2.2492675 53.4882598, -2.2478202 53.4883024)",1434.0,46.0
1,2579.0,1451.0,1452.0,2.0,96.0,2325_2340,2017-09-29,"LINESTRING (-2.2492675 53.4882598, -2.2478202 53.4883024)",1320.0,47.0
0,4888.0,1452.0,1453.0,2.0,62.0,2310_2325,2017-09-29,"LINESTRING (-2.2478202 53.4883024, -2.247655 53.4883083, -2.2472789 53.4883217, -2.2468822 53.4883541)",1434.0,46.0
1,4888.0,1452.0,1453.0,2.0,62.0,2325_2340,2017-09-29,"LINESTRING (-2.2478202 53.4883024, -2.247655 53.4883083, -2.2472789 53.4883217, -2.2468822 53.4883541)",1320.0,47.0
0,5267.0,1453.0,2481.0,2.0,67.0,2310_2325,2017-09-29,"LINESTRING (-2.2468822 53.4883541, -2.2464772 53.4884022, -2.2462304 53.4884398, -2.2459074 53.4885009)",1434.0,46.0
1,5267.0,1453.0,2481.0,2.0,67.0,2325_2340,2017-09-29,"LINESTRING (-2.2468822 53.4883541, -2.2464772 53.4884022, -2.2462304 53.4884398, -2.2459074 53.4885009)",1320.0,47.0
0,5264.0,1636.0,1008.0,2.0,11.0,2310_2325,2017-09-29,"LINESTRING (-2.246671 53.4882969, -2.2468341 53.4882813)",2334.0,30.0
1,5264.0,1636.0,1008.0,2.0,11.0,2325_2340,2017-09-29,"LINESTRING (-2.246671 53.4882969, -2.2468341 53.4882813)",2424.0,32.0
0,3926.0,1008.0,1007.0,,52.0,2310_2325,2017-09-29,"LINESTRING (-2.2468341 53.4882813, -2.247021 53.4881599, -2.247379 53.4879409)",2334.0,30.0
1,3926.0,1008.0,1007.0,,52.0,2325_2340,2017-09-29,"LINESTRING (-2.2468341 53.4882813, -2.247021 53.4881599, -2.247379 53.4879409)",2424.0,32.0
0,3927.0,1007.0,1006.0,,39.0,2310_2325,2017-09-29,"LINESTRING (-2.247379 53.4879409, -2.2477414 53.4876629)",2334.0,30.0
1,3927.0,1007.0,1006.0,,39.0,2325_2340,2017-09-29,"LINESTRING (-2.247379 53.4879409, -2.2477414 53.4876629)",2424.0,32.0
0,1784.0,1006.0,2567.0,,11.0,2310_2325,2017-09-29,"LINESTRING (-2.2477414 53.4876629, -2.2477696 53.4876391, -2.2478352 53.4875859)",2334.0,30.0
1,1784.0,1006.0,2567.0,,11.0,2325_2340,2017-09-29,"LINESTRING (-2.2477414 53.4876629, -2.2477696 53.4876391, -2.2478352 53.4875859)",2424.0,32.0
0,4936.0,2567.0,1005.0,,60.0,2310_2325,2017-09-29,"LINESTRING (-2.2478352 53.4875859, -2.2482451 53.4872559, -2.248393 53.4871646)",2334.0,30.0
1,4936.0,2567.0,1005.0,,60.0,2325_2340,2017-09-29,"LINESTRING (-2.2478352 53.4875859, -2.2482451 53.4872559, -2.248393 53.4871646)",2424.0,32.0
0,4762.0,1005.0,1531.0,,30.0,2310_2325,2017-09-29,"LINESTRING (-2.248393 53.4871646, -2.2484736 53.4872169, -2.248703 53.487361)",2334.0,30.0
1,4762.0,1005.0,1531.0,,30.0,2325_2340,2017-09-29,"LINESTRING (-2.248393 53.4871646, -2.2484736 53.4872169, -2.248703 53.487361)",2424.0,32.0
0,5745.0,1531.0,2893.0,,50.0,2310_2325,2017-09-29,"LINESTRING (-2.248703 53.487361, -2.2491123 53.4875641, -2.2492978 53.4876354)",2334.0,30.0
